"id","scientificName","scientificNameAuthorship","eventDate","decimalLongitude","decimalLatitude","institutionCode","collectionCode","catalogNumber","scientificNameID","originalscientificname","acceptedNameUsage","acceptedNameUsageID","accessRights","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","basisOfRecord","behavior","bibliographicCitation","class","collectionID","continent","coordinatePrecision","coordinateUncertaintyInMeters","countryCode","county","dataGeneralizations","datasetID","dateIdentified","depth","division","dynamicProperties","establishmentMeans","eventID","eventRemarks","eventTime","family","fieldNotes","fieldNumber","footprintSRS","footprintWKT","forma","genus","geodeticDatum","habitat","higherClassification","higherGeography","higherGeographyID","identificationID","identificationQualifier","identificationReferences","identificationRemarks","identifiedBy","individualCount","individualID","informationWithheld","infraclass","infrakingdom","infraorder","infraphylum","institutionID","island","islandGroup","kingdom","language","lifeStage","locality","locationAccordingTo","locationID","locationRemarks","materialSampleID","maximumDepthInMeters","minimumDepthInMeters","modified","municipality","nameAccordingTo","nameAccordingToID","namePublishedIn","namePublishedInID","occurrenceID","occurrenceRemarks","occurrenceStatus","order","originalNameUsage","originalNameUsageID","otherCatalogNumbers","ownerInstitutionCode","parvorder","phylum","qc","recordNumber","recordedBy","references","reproductiveCondition","resource_id","rights","rightsHolder","section","sex","source","species","stateProvince","subclass","subdivision","subfamily","subforma","subgenus","subkingdom","suborder","subphylum","subsection","subspecies","subterclass","subtribe","subvariety","superclass","superfamily","superorder","supertribe","taxonConceptID","taxonID","taxonRank","taxonRemarks","taxonomicStatus","taxonomicgroup","tribe","type","typeStatus","valid_id","variety","vernacularName","waterBody","worms_id","year"
139,"Acropora cervicornis","(Lamarck, 1816)","1999-05-26 12:00:00",-88.1399993896484,16.7600002288818,"AGRRA","agrra_benthic","13325","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,2.5,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
170,"Acropora cervicornis","(Lamarck, 1816)","1999-05-27 12:00:00",-88.19000244140621,16.6599998474121,"AGRRA","agrra_benthic","12951","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.9,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
16811,"Acropora cervicornis","(Lamarck, 1816)","2003-09-28 12:00:00",-65.2483673095703,18.331100463867198,"AGRRA","agrra_benthic","61732","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.15,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
16841,"Acropora cervicornis","(Lamarck, 1816)","2003-09-27 12:00:00",-65.30474853515621,18.1514167785645,"AGRRA","agrra_benthic","63291","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.45,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
36889,"Acropora cervicornis","(Lamarck, 1816)","2002-06-14 12:00:00",-82.1012191772461,9.28251647949219,"AGRRA","agrra_benthic","54137","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,3.9,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2002"
57070,"Acropora cervicornis","(Lamarck, 1816)","1999-06-17 12:00:00",-81.07659912109379,19.333366394043,"AGRRA","agrra_benthic","14843","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,10,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1070071423,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
74279,"Acropora cervicornis","(Lamarck, 1816)","2000-07-14 12:00:00",-88.0722503662109,16.722633361816403,"AGRRA","agrra_benthic","37094","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,16.4,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2000"
75414,"Acropora cervicornis","(Lamarck, 1816)","2003-09-30 12:00:00",-65.5725021362305,18.377733230590803,"AGRRA","agrra_benthic","61541","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,2.5,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
77337,"Acropora cervicornis","(Lamarck, 1816)","1999-06-22 12:00:00",-81.39105224609379,19.286199569702102,"AGRRA","agrra_benthic","15654","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,9,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1070071423,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
97521,"Acropora cervicornis","(Lamarck, 1816)","1998-08-18 12:00:00",-77.8076705932617,24.751329421997102,"AGRRA","agrra_benthic","5428","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,0.8,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1056439935,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1998"
99907,"Acropora cervicornis","(Lamarck, 1816)",,-82.9199981689453,24.6299991607666,"HEX","HEX","G36780","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1056439871,,,,,2,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,
117730,"Acropora cervicornis","(Lamarck, 1816)","2003-09-27 12:00:00",-65.30474853515621,18.1514167785645,"AGRRA","agrra_benthic","63307","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.5,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
158218,"Acropora cervicornis","(Lamarck, 1816)","1997-08-08 12:00:00",-77.69317626953121,24.625900268554698,"AGRRA","agrra_benthic","1058","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,0.35,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
158267,"Acropora cervicornis","(Lamarck, 1816)","2003-09-25 12:00:00",-65.2360000610352,18.292865753173803,"AGRRA","agrra_benthic","62155","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,10.4,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
178600,"Acropora cervicornis","(Lamarck, 1816)","2003-09-28 12:00:00",-65.2647857666016,18.3383827209473,"AGRRA","agrra_benthic","61833","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.9,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
218608,"Acropora cervicornis","(Lamarck, 1816)","2004-08-29 12:00:00",-80.0905380249023,26.162450790405302,"AGRRA","agrra_benthic","67165","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,5,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2004"
238843,"Acropora cervicornis","(Lamarck, 1816)","1999-05-28 12:00:00",-88.16000366210942,16.770000457763697,"AGRRA","agrra_benthic","10556","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,8,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
255132,"Acropora cervicornis","(Lamarck, 1816)","2001-03-16 12:00:00",-81.32423400878909,21.8624668121338,"AGRRA","agrra_benthic","43192","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,7,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1070071423,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2001"
259014,"Acropora cervicornis","(Lamarck, 1816)","1999-03-12 12:00:00",-87.302978515625,20.4021892547607,"AGRRA","agrra_benthic","9650","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,10.9,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
259091,"Acropora cervicornis","(Lamarck, 1816)","2003-09-27 12:00:00",-65.30474853515621,18.1514167785645,"AGRRA","agrra_benthic","63303","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.3,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
279090,"Acropora cervicornis","(Lamarck, 1816)","1997-08-08 12:00:00",-77.69317626953121,24.625900268554698,"AGRRA","agrra_benthic","1056","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,0.35,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
279110,"Acropora cervicornis","(Lamarck, 1816)","2003-05-23 12:00:00",-80.4135971069336,25.013282775878896,"AGRRA","agrra_benthic","60681","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,3,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
279117,"Acropora cervicornis","(Lamarck, 1816)","2003-09-30 12:00:00",-65.5725021362305,18.377733230590803,"AGRRA","agrra_benthic","61548","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,3.25,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
279119,"Acropora cervicornis","(Lamarck, 1816)","2003-09-30 12:00:00",-65.5697860717773,18.3739337921143,"AGRRA","agrra_benthic","63072","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.3,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
279122,"Acropora cervicornis","(Lamarck, 1816)","2003-09-27 12:00:00",-65.30474853515621,18.1514167785645,"AGRRA","agrra_benthic","63323","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,3,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
280093,"Acropora cervicornis","(Lamarck, 1816)","1978-03-20 12:00:00",-88.08300018310551,16.7999992370605,"USNM","Invertebrate Zoology: Coelenterates","47628.22752","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,1,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,"2",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073184383,,,,,500,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1978"
300342,"Acropora cervicornis","(Lamarck, 1816)","1884-07-02 00:00:00",-81.5830001831055,24.6669998168945,"USNM","Invertebrate Zoology: Coelenterates","15486.10852","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,"1",,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1056404095,,,,,500,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1884"
319519,"Acropora cervicornis","(Lamarck, 1816)","1999-09-11 12:00:00",-87.6080474853516,17.221849441528303,"AGRRA","agrra_benthic","26013","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,6.3,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1070071423,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
319568,"Acropora cervicornis","(Lamarck, 1816)","1997-08-08 12:00:00",-77.69317626953121,24.625900268554698,"AGRRA","agrra_benthic","1068","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,0.65,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
319579,"Acropora cervicornis","(Lamarck, 1816)","1997-08-15 12:00:00",-78.0855712890625,25.313219070434602,"AGRRA","agrra_benthic","2017","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,2.35,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
335828,"Acropora cervicornis","(Lamarck, 1816)","2000-07-21 12:00:00",-88.01891326904301,17.672683715820302,"AGRRA","agrra_benthic","37351","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,1.7,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1070071423,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2000"
336663,"Acropora cervicornis","(Lamarck, 1816)","2000-07-15 12:00:00",-88.0780029296875,16.8129997253418,"AGRRA","agrra_benthic","38033","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,13,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2000"
339790,"Acropora cervicornis","(Lamarck, 1816)","2003-09-30 12:00:00",-65.5725021362305,18.377733230590803,"AGRRA","agrra_benthic","61551","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,3.25,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
360236,"Acropora cervicornis","(Lamarck, 1816)","1999-05-27 12:00:00",-88.19000244140621,16.6599998474121,"AGRRA","agrra_benthic","12903","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,6.1,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1999"
360264,"Acropora cervicornis","(Lamarck, 1816)","2003-09-28 12:00:00",-65.2483673095703,18.331100463867198,"AGRRA","agrra_benthic","61783","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,3,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
380428,"Acropora cervicornis","(Lamarck, 1816)","2003-09-30 12:00:00",-65.5697860717773,18.3739337921143,"AGRRA","agrra_benthic","63078","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.3,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
400603,"Acropora cervicornis","(Lamarck, 1816)","2001-03-17 12:00:00",-81.4756317138672,21.987867355346697,"AGRRA","agrra_benthic","47342","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,13,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2001"
417839,"Acropora cervicornis","(Lamarck, 1816)","2000-08-19 12:00:00",-77.857048034668,18.5261001586914,"AGRRA","agrra_benthic","40147","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,11.8,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2000"
441105,"Acropora cervicornis","(Lamarck, 1816)","1997-10-18 12:00:00",-77.8790969848633,24.877500534057603,"AGRRA","agrra_benthic","2377","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1070071423,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"1997"
441150,"Acropora cervicornis","(Lamarck, 1816)","2003-09-27 12:00:00",-65.30474853515621,18.1514167785645,"AGRRA","agrra_benthic","63326","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,6.25,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
461407,"Acropora cervicornis","(Lamarck, 1816)","2003-09-27 12:00:00",-65.30474853515621,18.1514167785645,"AGRRA","agrra_benthic","63317","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,3,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
461410,"Acropora cervicornis","(Lamarck, 1816)","2003-09-28 12:00:00",-65.2647857666016,18.3383827209473,"AGRRA","agrra_benthic","61840","urn:lsid:marinespecies.org:taxname:206989","Acropora cervicornis",,,,,,,,,,,"Anthozoa",,,,,,,,,,4.6,,,,,,,"Acroporidae",,,,,,"Acropora",,,,,,,,,,,,,,,,,,,,,"Animalia",,,,,,,,,,,,,,,,,,,"Scleractinia",,,,,,"Cnidaria",1073217151,,,,,231,,,,,,"Acropora cervicornis",,"Hexacorallia",,,,,,,,,,,,,,,,,,,,,,"Hexacorallia",,,,597008,,,,206989,"2003"
